"","Installed Capacity (MWelec)","tech","Ref ID","Date","run","broad_status","broad_status_start","passed_planning","passed_planning_time","passed_planning_time_wk","passed_planning_date","passed_connection","passed_connection_time","passed_connection_time_wk","passed_connection_date","passed_construction","passed_construction_time","passed_construction_time_wk","passed_construction_date"
"860",0.25,"Wind Onshore",8231,2031-03-01,3,"Completed","Planning",TRUE,59184000,97.8571428571429,2033-01-14,TRUE,1895,270.714285714286,2038-03-24,TRUE,19612800,32.4285714285714,2038-11-06
"861",23.1,"Wind Onshore",4561,2031-03-01,3,"Completed","Planning",FALSE,43200000,71.4285714285714,2032-07-13,TRUE,1691,241.571428571429,2037-02-28,TRUE,36806400,60.8571428571429,2038-04-30
"862",0.3,"Wind Onshore",7289,2031-03-01,3,"Completed","Planning",TRUE,91584000,151.428571428571,2034-01-24,TRUE,1895,270.714285714286,2039-04-03,TRUE,5356800,8.85714285714286,2039-06-04
"863",6.4,"Solar Photovoltaics",5977,2031-03-01,3,"Completed","Planning",TRUE,27993600,46.2857142857143,2032-01-19,TRUE,503,71.8571428571428,2033-06-05,TRUE,12960000,21.4285714285714,2033-11-02
"864",2,"Solar Photovoltaics",16445,2031-03-01,3,"Completed","Planning",TRUE,16070400,26.5714285714286,2031-09-03,TRUE,261,37.2857142857143,2032-05-21,TRUE,20217600,33.4285714285714,2033-01-10
"865",3.5,"Solar Photovoltaics",18060,2031-03-01,3,"Completed","Planning",TRUE,5356800,8.85714285714286,2031-05-02,TRUE,503,71.8571428571428,2032-09-16,TRUE,11318400,18.7142857142857,2033-01-25
"866",14,"Wind Onshore",8106,2031-04-01,3,"Completed","Planning",TRUE,42249600,69.8571428571429,2032-08-02,FALSE,687,98.1428571428571,2034-06-20,TRUE,30067200,49.7142857142857,2035-06-03
"867",0.3,"Wind Onshore",7545,2031-04-01,3,"Completed","Planning",TRUE,22723200,37.5714285714286,2031-12-20,TRUE,1895,270.714285714286,2037-02-26,TRUE,37584000,62.1428571428571,2038-05-07
"868",16.1,"Wind Onshore",4154,2031-04-01,3,"Completed","Planning",TRUE,7689600,12.7142857142857,2031-06-29,TRUE,40,5.71428571428571,2031-08-08,TRUE,59356800,98.1428571428572,2033-06-25
"869",0.25,"Wind Onshore",8258,2031-04-01,3,"Completed","Planning",TRUE,26179200,43.2857142857143,2032-01-29,TRUE,1889,269.857142857143,2037-04-01,TRUE,28944000,47.8571428571429,2038-03-02
"870",4.8,"Solar Photovoltaics",1523,2031-04-01,3,"Completed","Planning",TRUE,72057600,119.142857142857,2033-07-13,FALSE,313,44.7142857142857,2034-05-22,TRUE,6825600,11.2857142857143,2034-08-09
"871",29.9,"Solar Photovoltaics",16337,2031-04-01,3,"Completed","Planning",TRUE,40435200,66.8571428571429,2032-07-12,TRUE,486,69.4285714285714,2033-11-10,TRUE,4665600,7.71428571428571,2034-01-03
"872",1,"Solar Photovoltaics",6105,2031-04-01,3,"Completed","Planning",TRUE,25920000,42.8571428571429,2032-01-26,TRUE,486,69.4285714285714,2033-05-26,TRUE,5702400,9.42857142857143,2033-07-31
"873",0.3,"Wind Onshore",7778,2031-05-01,3,"Completed","Planning",FALSE,123120000,203.571428571429,2035-03-26,TRUE,1691,241.571428571429,2039-11-11,TRUE,41126400,68,2041-03-01
"874",0.225,"Wind Onshore",13666,2031-05-01,3,"Completed","Planning",FALSE,50025600,82.7142857142857,2032-11-30,FALSE,3297,471,2041-12-10,TRUE,56937600,94.1428571428572,2043-09-30
"875",5,"Wind Onshore",3103,2031-05-01,3,"Completed","Planning",TRUE,75254400,124.428571428571,2033-09-18,TRUE,773,110.428571428571,2035-10-31,TRUE,5356800,8.85714285714286,2036-01-01
"876",0.15,"Wind Onshore",8431,2031-05-01,3,"Completed","Planning",TRUE,18921600,31.2857142857143,2031-12-06,TRUE,1691,241.571428571429,2036-07-23,TRUE,14428800,23.8571428571429,2037-01-06
"877",4.8,"Solar Photovoltaics",1296,2031-05-01,3,"Completed","Planning",TRUE,36806400,60.8571428571429,2032-06-30,TRUE,503,71.8571428571428,2033-11-15,TRUE,5702400,9.42857142857143,2034-01-20
"878",6.5,"Solar Photovoltaics",1789,2031-05-01,3,"Completed","Planning",TRUE,9676800,16,2031-08-21,TRUE,420,60,2032-10-14,TRUE,2419200,4,2032-11-11
"879",0.9,"Wind Onshore",7415,2031-06-01,3,"Completed","Planning",TRUE,146793600,242.714285714286,2036-01-25,TRUE,630,90,2037-10-16,TRUE,44323200,73.2857142857143,2039-03-13
"880",0.85,"Wind Onshore",14130,2031-06-01,3,"Completed","Planning",TRUE,55209600,91.2857142857143,2033-03-01,TRUE,480,68.5714285714286,2034-06-24,TRUE,36892800,61,2035-08-25
"881",0.25,"Wind Onshore",9595,2031-06-01,3,"Completed","Planning",TRUE,38793600,64.1428571428571,2032-08-23,TRUE,1127,161,2035-09-24,TRUE,41126400,68,2037-01-12
"882",4.9,"Solar Photovoltaics",6121,2031-06-01,3,"Completed","Planning",FALSE,8467200,14,2031-09-07,TRUE,568,81.1428571428571,2033-03-28,TRUE,2419200,4,2033-04-25
"883",6,"Solar Photovoltaics",5085,2031-06-01,3,"Completed","Planning",FALSE,57542400,95.1428571428572,2033-03-28,FALSE,387,55.2857142857143,2034-04-19,TRUE,2419200,4,2034-05-17
"884",1,"Solar Photovoltaics",6105,2031-06-01,3,"Completed","Planning",TRUE,20304000,33.5714285714286,2032-01-22,FALSE,879,125.571428571429,2034-06-19,TRUE,2419200,4,2034-07-17
"885",9,"Wind Onshore",6187,2031-07-01,3,"Completed","Planning",TRUE,224121600,370.571428571429,2038-08-07,TRUE,239,34.1428571428571,2039-04-03,TRUE,28425600,47,2040-02-26
"886",0.15,"Wind Onshore",8431,2031-07-01,3,"Completed","Planning",TRUE,42076800,69.5714285714286,2032-10-30,TRUE,1039,148.428571428571,2035-09-04,TRUE,43286400,71.5714285714286,2037-01-17
"887",18.4,"Wind Onshore",4047,2031-07-01,3,"Completed","Planning",TRUE,267840000,442.857142857143,2039-12-26,TRUE,1182,168.857142857143,2043-03-22,TRUE,41644800,68.8571428571429,2044-07-16
"888",4.9,"Solar Photovoltaics",5852,2031-07-01,3,"Completed","Planning",FALSE,16848000,27.8571428571429,2032-01-12,TRUE,495,70.7142857142857,2033-05-21,TRUE,22377600,37,2034-02-04
"889",6.5,"Solar Photovoltaics",2324,2031-07-01,3,"Completed","Planning",TRUE,17020800,28.1428571428571,2032-01-14,FALSE,683,97.5714285714286,2033-11-27,TRUE,11318400,18.7142857142857,2034-04-07
"890",6.4,"Solar Photovoltaics",5977,2031-07-01,3,"Completed","Planning",FALSE,56160000,92.8571428571429,2033-04-11,TRUE,568,81.1428571428571,2034-10-31,TRUE,5616000,9.28571428571429,2035-01-04
"891",NA,"Wind Onshore",16349,2031-08-01,3,"Completed","Planning",FALSE,27302400,45.1428571428571,2032-06-12,TRUE,40,5.71428571428571,2032-07-22,TRUE,31536000,52.1428571428571,2033-07-22
"892",13.8,"Wind Onshore",4150,2031-08-01,3,"Completed","Planning",FALSE,116985600,193.428571428571,2035-04-16,FALSE,1069,152.714285714286,2038-03-20,TRUE,26352000,43.5714285714286,2039-01-19
"893",28.8,"Wind Onshore",13669,2031-08-01,3,"Completed","Planning",TRUE,21254400,35.1428571428571,2032-04-03,FALSE,1620,231.428571428571,2036-09-09,TRUE,32745600,54.1428571428571,2037-09-23
"894",4.8,"Solar Photovoltaics",1296,2031-08-01,3,"Completed","Planning",TRUE,9936000,16.4285714285714,2031-11-24,TRUE,387,55.2857142857143,2032-12-15,TRUE,27648000,45.7142857142857,2033-10-31
"895",21.8,"Solar Photovoltaics",5184,2031-08-01,3,"Completed","Planning",FALSE,9936000,16.4285714285714,2031-11-24,TRUE,879,125.571428571429,2034-04-21,TRUE,11318400,18.7142857142857,2034-08-30
"896",NA,"Wind Onshore",16450,2031-09-01,3,"Completed","Planning",FALSE,134697600,222.714285714286,2035-12-08,FALSE,986,140.857142857143,2038-08-20,TRUE,27388800,45.2857142857143,2039-07-03
"897",0.25,"Wind Onshore",13993,2031-09-01,3,"Completed","Planning",TRUE,126403200,209,2035-09-03,TRUE,1466,209.428571428571,2039-09-08,TRUE,15811200,26.1428571428571,2040-03-09
"898",6,"Wind Onshore",4282,2031-09-01,3,"Completed","Planning",TRUE,78192000,129.285714285714,2034-02-22,TRUE,773,110.428571428571,2036-04-05,TRUE,28944000,47.8571428571429,2037-03-06
"899",0.66,"Wind Onshore",13994,2031-09-01,3,"Completed","Planning",TRUE,99273600,164.142857142857,2034-10-24,TRUE,752,107.428571428571,2036-11-14,TRUE,28684800,47.4285714285714,2037-10-12
"900",NA,"Solar Photovoltaics",17468,2031-09-01,3,"Completed","Planning",TRUE,8467200,14,2031-12-08,TRUE,486,69.4285714285714,2033-04-07,TRUE,18316800,30.2857142857143,2033-11-05
"901",4.9,"Solar Photovoltaics",5852,2031-09-01,3,"Completed","Planning",TRUE,16070400,26.5714285714286,2032-03-05,FALSE,513,73.2857142857143,2033-07-31,TRUE,2419200,4,2033-08-28
"902",5,"Solar Photovoltaics",5205,2031-09-01,3,"Completed","Planning",TRUE,10022400,16.5714285714286,2031-12-26,TRUE,503,71.8571428571428,2033-05-12,TRUE,5097600,8.42857142857143,2033-07-10
"903",0.9,"Wind Onshore",7418,2031-10-01,3,"Completed","Planning",FALSE,16675200,27.5714285714286,2032-04-11,TRUE,303,43.2857142857143,2033-02-08,TRUE,26352000,43.5714285714286,2033-12-10
"904",NA,"Wind Onshore",8200,2031-10-01,3,"Completed","Planning",TRUE,22809600,37.7142857142857,2032-06-21,TRUE,1691,241.571428571429,2037-02-06,TRUE,30067200,49.7142857142857,2038-01-20
"905",0.25,"Wind Onshore",7635,2031-10-01,3,"Completed","Planning",TRUE,26179200,43.2857142857143,2032-07-30,TRUE,2308,329.714285714286,2038-11-24,TRUE,22636800,37.4285714285714,2039-08-13
"906",21.8,"Solar Photovoltaics",5184,2031-10-01,3,"Completed","Planning",TRUE,16416000,27.1428571428571,2032-04-08,TRUE,313,44.7142857142857,2033-02-15,TRUE,5788800,9.57142857142857,2033-04-23
"907",6,"Solar Photovoltaics",4724,2031-10-01,3,"Completed","Planning",TRUE,12787200,21.1428571428571,2032-02-26,TRUE,646,92.2857142857143,2033-12-03,TRUE,18316800,30.2857142857143,2034-07-03
"908",0.3,"Solar Photovoltaics",16620,2031-10-01,3,"Completed","Planning",TRUE,16070400,26.5714285714286,2032-04-04,TRUE,495,70.7142857142857,2033-08-12,TRUE,8899200,14.7142857142857,2033-11-23
"909",NA,"Wind Onshore",8871,2031-11-01,3,"Completed","Planning",TRUE,119923200,198.285714285714,2035-08-20,FALSE,640,91.4285714285714,2037-05-21,TRUE,44323200,73.2857142857143,2038-10-16
"910",0.9,"Wind Onshore",7415,2031-11-01,3,"Completed","Planning",TRUE,124848000,206.428571428571,2035-10-16,FALSE,630,90,2037-07-07,TRUE,28857600,47.7142857142857,2038-06-06
"911",24,"Wind Onshore",7491,2031-11-01,3,"Completed","Planning",TRUE,44064000,72.8571428571429,2033-03-25,TRUE,736,105.142857142857,2035-03-31,TRUE,59356800,98.1428571428572,2037-02-15
"912",6.5,"Solar Photovoltaics",1789,2031-11-01,3,"Completed","Planning",TRUE,12787200,21.1428571428571,2032-03-28,TRUE,503,71.8571428571428,2033-08-13,TRUE,27648000,45.7142857142857,2034-06-29
"913",6,"Solar Photovoltaics",5085,2031-11-01,3,"Completed","Planning",TRUE,16070400,26.5714285714286,2032-05-05,TRUE,420,60,2033-06-29,TRUE,8899200,14.7142857142857,2033-10-10
"914",18.4,"Wind Onshore",2957,2031-12-01,3,"Completed","Planning",TRUE,5356800,8.85714285714286,2032-02-01,TRUE,640,91.4285714285714,2033-11-02,TRUE,5356800,8.85714285714286,2034-01-03
"915",0.25,"Wind Onshore",8875,2031-12-01,3,"Completed","Planning",TRUE,54518400,90.1428571428572,2033-08-23,TRUE,2295,327.857142857143,2039-12-05,TRUE,14428800,23.8571428571429,2040-05-20
"916",28,"Wind Onshore",7489,2031-12-01,3,"Completed","Planning",TRUE,36806400,60.8571428571429,2033-01-30,TRUE,1182,168.857142857143,2036-04-26,TRUE,28684800,47.4285714285714,2037-03-24
"917",2.5,"Solar Photovoltaics",16454,2031-12-01,3,"Completed","Planning",TRUE,20217600,33.4285714285714,2032-07-22,FALSE,879,125.571428571429,2034-12-18,TRUE,27648000,45.7142857142857,2035-11-03
"918",13.5,"Solar Photovoltaics",2236,2031-12-01,3,"Completed","Planning",TRUE,12182400,20.1428571428571,2032-04-20,TRUE,494,70.5714285714286,2033-08-27,TRUE,5702400,9.42857142857143,2033-11-01
"919",0.225,"Wind Onshore",15365,2025-01-01,4,"Completed","Planning",TRUE,129254400,213.714285714286,2029-02-05,TRUE,66,9.42857142857143,2029-04-12,TRUE,41644800,68.8571428571429,2030-08-07
"920",NA,"Wind Onshore",18444,2025-01-01,4,"Completed","Planning",FALSE,35510400,58.7142857142857,2026-02-16,TRUE,1141,163,2029-04-02,TRUE,36201600,59.8571428571429,2030-05-26
"921",4.6,"Wind Onshore",3877,2025-01-01,4,"Completed","Planning",TRUE,53740800,88.8571428571429,2026-09-15,TRUE,3297,471,2035-09-25,TRUE,78883200,130.428571428571,2038-03-26
"922",0.85,"Wind Onshore",14130,2025-01-01,4,"Completed","Planning",TRUE,42681600,70.5714285714286,2026-05-10,TRUE,3281,468.714285714286,2035-05-04,TRUE,65232000,107.857142857143,2037-05-28
"923",0.25,"Wind Onshore",8273,2025-01-01,4,"Completed","Planning",FALSE,35510400,58.7142857142857,2026-02-16,TRUE,773,110.428571428571,2028-03-30,TRUE,15638400,25.8571428571429,2028-09-27
"924",5.6,"Wind Onshore",4283,2025-01-01,4,"Completed","Planning",TRUE,104630400,173,2028-04-26,TRUE,1659,237,2032-11-10,TRUE,12614400,20.8571428571429,2033-04-05
"925",1,"Solar Photovoltaics",14123,2025-01-01,4,"Completed","Planning",TRUE,16070400,26.5714285714286,2025-07-06,TRUE,420,60,2026-08-30,TRUE,5788800,9.57142857142857,2026-11-05
"926",4.2,"Wind Onshore",6739,2025-02-01,4,"Completed","Planning",TRUE,10972800,18.1428571428571,2025-06-08,TRUE,986,140.857142857143,2028-02-19,TRUE,28684800,47.4285714285714,2029-01-16
"927",28.5,"Wind Onshore",4795,2025-02-01,4,"Completed","Planning",TRUE,166838400,275.857142857143,2030-05-17,TRUE,736,105.142857142857,2032-05-22,TRUE,7862400,13,2032-08-21
"928",27.6,"Wind Onshore",4652,2025-02-01,4,"Completed","Planning",FALSE,16761600,27.7142857142857,2025-08-14,TRUE,630,90,2027-05-06,TRUE,23673600,39.1428571428571,2028-02-04
"929",NA,"Wind Onshore",17461,2025-02-01,4,"Completed","Planning",FALSE,124416000,205.714285714286,2029-01-11,TRUE,398,56.8571428571429,2030-02-13,TRUE,29548800,48.8571428571429,2031-01-21
"930",13.8,"Wind Onshore",3934,2025-02-01,4,"Completed","Planning",TRUE,146534400,242.285714285714,2029-09-24,TRUE,66,9.42857142857143,2029-11-29,TRUE,12614400,20.8571428571429,2030-04-24
"931",6,"Wind Onshore",5916,2025-02-01,4,"Completed","Planning",TRUE,195782400,323.714285714286,2031-04-17,FALSE,40,5.71428571428571,2031-05-27,TRUE,50716800,83.8571428571429,2033-01-03
"932",20,"Solar Photovoltaics",17260,2025-02-01,4,"Completed","Planning",TRUE,4924800,8.14285714285714,2025-03-30,TRUE,568,81.1428571428571,2026-10-19,TRUE,8899200,14.7142857142857,2027-01-30
"933",0.25,"Wind Onshore",9675,2025-03-01,4,"Completed","Planning",TRUE,17625600,29.1428571428571,2025-09-21,TRUE,825,117.857142857143,2027-12-25,TRUE,28857600,47.7142857142857,2028-11-23
"934",NA,"Wind Onshore",8200,2025-04-01,4,"Completed","Planning",TRUE,125798400,208,2029-03-27,TRUE,940,134.285714285714,2031-10-23,TRUE,36892800,61,2032-12-23
"935",2,"Wind Onshore",4920,2025-05-01,4,"Completed","Planning",FALSE,244944000,405,2033-02-03,TRUE,2251,321.571428571429,2039-04-04,TRUE,41299200,68.2857142857143,2040-07-25
"936",NA,"Wind Onshore",16349,2025-06-01,4,"Completed","Planning",TRUE,108691200,179.714285714286,2028-11-10,TRUE,1141,163,2031-12-26,TRUE,32745600,54.1428571428571,2033-01-08
"937",2,"Solar Photovoltaics",16583,2025-06-01,4,"Completed","Planning",TRUE,57542400,95.1428571428572,2027-03-29,TRUE,779,111.285714285714,2029-05-16,TRUE,5702400,9.42857142857143,2029-07-21
"938",NA,"Wind Onshore",14128,2025-07-01,4,"Completed","Planning",FALSE,5356800,8.85714285714286,2025-09-01,TRUE,66,9.42857142857143,2025-11-06,TRUE,21427200,35.4285714285714,2026-07-12
"939",NA,"Solar Photovoltaics",17417,2025-07-01,4,"Completed","Planning",FALSE,40435200,66.8571428571429,2026-10-12,TRUE,528,75.4285714285714,2028-03-23,TRUE,5270400,8.71428571428572,2028-05-23
"940",0.3,"Wind Onshore",7833,2025-08-01,4,"Completed","Planning",TRUE,71971200,119,2027-11-12,TRUE,825,117.857142857143,2030-02-14,TRUE,36806400,60.8571428571429,2031-04-16
"941",21,"Wind Onshore",4251,2025-09-01,4,"Completed","Planning",TRUE,32140800,53.1428571428571,2026-09-08,TRUE,687,98.1428571428571,2028-07-26,TRUE,56937600,94.1428571428572,2030-05-16
"942",NA,"Solar Photovoltaics",17711,2025-09-01,4,"Completed","Planning",TRUE,20217600,33.4285714285714,2026-04-23,TRUE,401,57.2857142857143,2027-05-29,TRUE,2419200,4,2027-06-26
"943",1.5,"Wind Onshore",5219,2025-10-01,4,"Completed","Planning",TRUE,7084800,11.7142857142857,2025-12-22,FALSE,239,34.1428571428571,2026-08-18,TRUE,-12268800,-20.2857142857143,2026-03-29
"944",3.5,"Solar Photovoltaics",18060,2025-10-01,4,"Completed","Planning",TRUE,20217600,33.4285714285714,2026-05-23,TRUE,401,57.2857142857143,2027-06-28,TRUE,10281600,17,2027-10-25
"945",39.6,"Wind Onshore",5222,2025-11-01,4,"Completed","Planning",TRUE,30153600,49.8571428571429,2026-10-16,FALSE,1595,227.857142857143,2031-02-27,TRUE,41299200,68.2857142857143,2032-06-19
"946",0.3,"Wind Onshore",7592,2026-01-01,4,"Completed","Planning",FALSE,91324800,151,2028-11-23,FALSE,818,116.857142857143,2031-02-19,TRUE,68688000,113.571428571429,2033-04-24
"947",25,"Solar Photovoltaics",5955,2026-01-01,4,"Completed","Planning",TRUE,8467200,14,2026-04-09,FALSE,568,81.1428571428571,2027-10-29,TRUE,4665600,7.71428571428571,2027-12-22
"948",5,"Wind Onshore",3112,2026-02-01,4,"Completed","Planning",TRUE,109296000,180.714285714286,2029-07-20,TRUE,1549,221.285714285714,2033-10-16,TRUE,37584000,62.1428571428571,2034-12-25
"949",3.5,"Solar Photovoltaics",18060,2026-02-01,4,"Completed","Planning",TRUE,20217600,33.4285714285714,2026-09-23,TRUE,683,97.5714285714286,2028-08-06,TRUE,5097600,8.42857142857143,2028-10-04
"950",0.3,"Wind Onshore",8042,2026-03-01,4,"Completed","Planning",TRUE,75859200,125.428571428571,2028-07-26,TRUE,3281,468.714285714286,2037-07-20,TRUE,5270400,8.71428571428572,2037-09-19
"951",NA,"Wind Onshore",16450,2026-03-01,4,"Completed","Planning",TRUE,62553600,103.428571428571,2028-02-23,TRUE,1623,231.857142857143,2032-08-03,TRUE,15638400,25.8571428571429,2033-01-31
"952",25,"Solar Photovoltaics",5955,2026-03-01,4,"Completed","Planning",FALSE,5356800,8.85714285714286,2026-05-02,TRUE,568,81.1428571428571,2027-11-21,TRUE,5270400,8.71428571428572,2028-01-21
"953",0.225,"Wind Onshore",13666,2026-04-01,4,"Completed","Planning",TRUE,5875200,9.71428571428572,2026-06-08,FALSE,2131,304.428571428571,2032-04-08,TRUE,41644800,68.8571428571429,2033-08-03
"954",NA,"Solar Photovoltaics",17468,2026-04-01,4,"Completed","Planning",TRUE,16848000,27.8571428571429,2026-10-13,TRUE,503,71.8571428571428,2028-02-28,TRUE,4665600,7.71428571428571,2028-04-22
"955",54,"Wind Onshore",4504,2026-05-01,4,"Completed","Planning",TRUE,10540800,17.4285714285714,2026-08-31,TRUE,687,98.1428571428571,2028-07-18,TRUE,44323200,73.2857142857143,2029-12-13
"956",3,"Wind Onshore",5896,2026-05-01,4,"Completed","Planning",TRUE,31622400,52.2857142857143,2027-05-02,TRUE,398,56.8571428571429,2028-06-03,TRUE,28944000,47.8571428571429,2029-05-04
"957",6.5,"Solar Photovoltaics",2324,2026-05-01,4,"Completed","Planning",TRUE,13392000,22.1428571428571,2026-10-03,TRUE,646,92.2857142857143,2028-07-10,TRUE,22809600,37.7142857142857,2029-03-31
"958",0.3,"Wind Onshore",7647,2026-06-01,4,"Completed","Planning",TRUE,30153600,49.8571428571429,2027-05-16,FALSE,3297,471,2036-05-25,TRUE,0,0,2036-05-25
"959",NA,"Solar Photovoltaics",16715,2026-06-01,4,"Completed","Planning",TRUE,9676800,16,2026-09-21,TRUE,387,55.2857142857143,2027-10-13,TRUE,2419200,4,2027-11-10
"960",0.25,"Wind Onshore",15378,2026-07-01,4,"Completed","Planning",TRUE,10540800,17.4285714285714,2026-10-31,TRUE,239,34.1428571428571,2027-06-27,TRUE,78883200,130.428571428571,2029-12-26
"961",0.7,"Wind Onshore",7367,2026-08-01,4,"Completed","Planning",FALSE,27907200,46.1428571428571,2027-06-20,TRUE,987,141,2030-03-03,TRUE,29548800,48.8571428571429,2031-02-08
"962",NA,"Solar Photovoltaics",14126,2026-08-01,4,"Completed","Planning",TRUE,16070400,26.5714285714286,2027-02-03,TRUE,313,44.7142857142857,2027-12-13,TRUE,8640000,14.2857142857143,2028-03-22
"963",8,"Wind Onshore",4284,2026-09-01,4,"Completed","Planning",FALSE,116985600,193.428571428571,2030-05-17,FALSE,239,34.1428571428571,2031-01-11,TRUE,5356800,8.85714285714286,2031-03-14
"964",25,"Solar Photovoltaics",5955,2026-09-01,4,"Completed","Planning",FALSE,5443200,9,2026-11-03,TRUE,779,111.285714285714,2028-12-21,TRUE,27648000,45.7142857142857,2029-11-06
"965",4.6,"Wind Onshore",3680,2026-10-01,4,"Completed","Planning",TRUE,91065600,150.571428571429,2029-08-20,TRUE,1141,163,2032-10-04,TRUE,32140800,53.1428571428571,2033-10-11
"966",0.25,"Wind Onshore",8236,2026-11-01,4,"Completed","Planning",TRUE,126403200,209,2030-11-03,TRUE,66,9.42857142857143,2031-01-08,TRUE,29548800,48.8571428571429,2031-12-16
"967",5,"Solar Photovoltaics",5205,2026-11-01,4,"Completed","Planning",TRUE,20304000,33.5714285714286,2027-06-24,FALSE,486,69.4285714285714,2028-10-22,TRUE,8899200,14.7142857142857,2029-02-02
"968",20,"Wind Onshore",3251,2026-12-01,4,"Completed","Planning",TRUE,26179200,43.2857142857143,2027-09-30,TRUE,398,56.8571428571429,2028-11-01,TRUE,65232000,107.857142857143,2030-11-26
"969",6.2,"Solar Photovoltaics",5614,2026-12-01,4,"Completed","Planning",TRUE,2678400,4.42857142857143,2027-01-01,FALSE,494,70.5714285714286,2028-05-09,TRUE,8640000,14.2857142857143,2028-08-17
"970",0.3,"Wind Onshore",7778,2027-01-01,4,"Completed","Planning",TRUE,91584000,151.428571428571,2029-11-26,FALSE,1740,248.571428571429,2034-09-01,TRUE,50716800,83.8571428571429,2036-04-10
"971",16.1,"Wind Onshore",4154,2027-01-01,4,"Completed","Planning",TRUE,78192000,129.285714285714,2029-06-24,TRUE,414,59.1428571428571,2030-08-12,TRUE,32745600,54.1428571428571,2031-08-26
"972",6,"Solar Photovoltaics",5085,2027-01-01,4,"Completed","Planning",TRUE,17020800,28.1428571428571,2027-07-17,TRUE,272,38.8571428571429,2028-04-14,TRUE,18316800,30.2857142857143,2028-11-12
