"","Development Status (short)","Installed Capacity (MWelec)","Ref ID","Planning","Connection","Construction","date","passed_planning_date","passed_connection_date","passed_construction_date","Date","tech","broad_status","broad_status_start","passed_planning","passed_planning_time","passed_planning_time_wk","passed_connection","passed_connection_time","passed_connection_time_wk","passed_construction","passed_construction_time","passed_construction_time_wk","run"
"703","Application Submitted",NA,17116,NA,NA,NA,2024-08-13,2029-04-05,2029-12-01,2030-03-02,2024-08-13,"Wind Onshore","Completed","Planning",FALSE,146534400,242.285714285714,TRUE,240,34.2857142857143,TRUE,7862400,13,4
"704","Application Submitted",0.5,17126,NA,NA,NA,2024-08-14,2025-05-16,2028-06-16,2029-12-10,2024-08-14,"Wind Onshore","Completed","Planning",TRUE,23760000,39.2857142857143,TRUE,1127,161,TRUE,46828800,77.4285714285714,4
"705","Application Submitted",NA,17164,NA,NA,NA,2024-08-15,2025-01-10,2030-11-11,2031-01-11,2024-08-15,"Wind Onshore","Completed","Planning",TRUE,12787200,21.1428571428571,TRUE,2131,304.428571428571,TRUE,5270400,8.71428571428572,4
"706","Application Submitted",0.6,17257,NA,NA,NA,2024-08-30,2025-08-16,2034-07-27,2035-01-26,2024-08-30,"Wind Onshore","Completed","Planning",TRUE,30326400,50.1428571428571,FALSE,3267,466.714285714286,TRUE,15811200,26.1428571428571,4
"707","Application Submitted",20,17260,NA,NA,NA,2024-09-04,2024-10-05,2025-10-27,2025-12-20,2024-09-04,"Solar Photovoltaics","Completed","Planning",TRUE,2678400,4.42857142857143,TRUE,387,55.2857142857143,TRUE,4665600,7.71428571428571,4
"708","Application Submitted",NA,17312,NA,NA,NA,2024-09-28,2025-11-28,2027-04-06,2027-06-11,2024-09-28,"Solar Photovoltaics","Completed","Planning",TRUE,36806400,60.8571428571429,TRUE,494,70.5714285714286,TRUE,5702400,9.42857142857143,4
"709","Application Submitted",0.6,17318,NA,NA,NA,2024-08-28,2025-04-04,2029-09-08,2030-02-01,2024-08-28,"Wind Onshore","Completed","Planning",FALSE,18921600,31.2857142857143,TRUE,1618,231.142857142857,TRUE,12614400,20.8571428571429,4
"710","Application Submitted",NA,17417,NA,NA,NA,2024-09-23,2024-11-25,2026-10-09,2026-12-27,2024-09-23,"Solar Photovoltaics","Completed","Planning",TRUE,5443200,9,TRUE,683,97.5714285714286,TRUE,6825600,11.2857142857143,4
"711","Application Submitted",NA,17425,NA,NA,NA,2024-09-20,2030-12-04,2035-03-02,2035-09-01,2024-09-20,"Wind Onshore","Completed","Planning",TRUE,195782400,323.714285714286,TRUE,1549,221.285714285714,TRUE,15811200,26.1428571428571,4
"712","Application Submitted",NA,17426,NA,NA,NA,2024-09-23,2029-05-17,2033-10-26,2034-09-25,2024-09-23,"Wind Onshore","Completed","Planning",TRUE,146620800,242.428571428571,TRUE,1623,231.857142857143,TRUE,28857600,47.7142857142857,4
"713","Application Submitted",NA,17461,NA,NA,NA,2024-09-30,2025-09-14,2031-11-13,2032-07-18,2024-09-30,"Wind Onshore","Completed","Planning",TRUE,30153600,49.8571428571429,FALSE,2251,321.571428571429,TRUE,21427200,35.4285714285714,4
"714","Application Submitted",16.8,17627,NA,NA,NA,2024-11-01,2025-10-18,2028-01-14,2028-06-29,2024-11-01,"Wind Onshore","Completed","Planning",TRUE,30326400,50.1428571428571,FALSE,818,116.857142857143,TRUE,14428800,23.8571428571429,4
"715","Application Submitted",NA,17665,NA,NA,NA,2024-10-23,2025-05-30,2029-11-03,2031-07-24,2024-10-23,"Wind Onshore","Completed","Planning",TRUE,18921600,31.2857142857143,TRUE,1618,231.142857142857,TRUE,54259200,89.7142857142857,4
"716","Application Submitted",NA,17711,NA,NA,NA,2024-11-07,2025-02-13,2026-11-21,2027-03-04,2024-11-07,"Solar Photovoltaics","Completed","Planning",TRUE,8467200,14,FALSE,646,92.2857142857143,TRUE,8899200,14.7142857142857,4
"717","Application Submitted",0.3,17825,NA,NA,NA,2024-11-12,2027-07-20,2030-02-21,2030-04-23,2024-11-12,"Wind Onshore","Completed","Planning",TRUE,84672000,140,FALSE,947,135.285714285714,TRUE,5270400,8.71428571428572,4
"718","Application Submitted",3.5,18060,NA,NA,NA,2024-12-18,2027-04-01,2028-09-10,2028-12-19,2024-12-18,"Solar Photovoltaics","Completed","Planning",FALSE,72057600,119.142857142857,FALSE,528,75.4285714285714,TRUE,8640000,14.2857142857143,4
"719","Application Submitted",0.25,18104,NA,NA,NA,2024-12-19,2025-04-18,2026-08-26,2026-11-01,2024-12-19,"Solar Photovoltaics","Completed","Planning",TRUE,10368000,17.1428571428571,TRUE,495,70.7142857142857,TRUE,5788800,9.57142857142857,4
"720","Application Submitted",NA,18147,NA,NA,NA,2025-01-15,2025-11-14,2030-02-03,2031-03-07,2025-01-15,"Wind Onshore","Completed","Planning",FALSE,26179200,43.2857142857143,TRUE,1542,220.285714285714,TRUE,34300800,56.7142857142857,4
"721","Application Submitted",4.99,18205,NA,NA,NA,2025-01-13,2025-06-17,2027-05-01,2028-01-15,2025-01-13,"Solar Photovoltaics","Completed","Planning",FALSE,13392000,22.1428571428571,TRUE,683,97.5714285714286,TRUE,22377600,37,4
"722","Application Submitted",NA,18379,NA,NA,NA,2025-01-09,2025-12-26,2029-02-09,2031-08-11,2025-01-09,"Wind Onshore","Completed","Planning",TRUE,30326400,50.1428571428571,TRUE,1141,163,TRUE,78883200,130.428571428571,4
"723","Application Submitted",NA,18380,NA,NA,NA,2025-01-08,2028-08-22,2030-11-25,2031-09-25,2025-01-08,"Wind Onshore","Completed","Planning",FALSE,114220800,188.857142857143,TRUE,825,117.857142857143,TRUE,26265600,43.4285714285714,4
"724","Application Submitted",0.25,18394,NA,NA,NA,2025-01-29,2028-01-24,2031-12-22,2032-06-20,2025-01-29,"Wind Onshore","Completed","Planning",TRUE,94176000,155.714285714286,FALSE,1428,204,TRUE,15638400,25.8571428571429,4
"725","Application Submitted",NA,18442,NA,NA,NA,2025-02-13,2028-06-08,2031-07-24,2032-07-30,2025-02-13,"Wind Onshore","Completed","Planning",FALSE,104630400,173,FALSE,1141,163,TRUE,32140800,53.1428571428571,4
"726","Application Submitted",NA,18443,NA,NA,NA,2025-02-17,2025-12-30,2032-02-28,2033-07-13,2025-02-17,"Wind Onshore","Completed","Planning",TRUE,27302400,45.1428571428571,TRUE,2251,321.571428571429,TRUE,43286400,71.5714285714286,4
"727","Application Submitted",NA,18444,NA,NA,NA,2025-02-17,2025-11-09,2026-09-08,2027-08-08,2025-02-17,"Wind Onshore","Completed","Planning",TRUE,22896000,37.8571428571429,FALSE,303,43.2857142857143,TRUE,28857600,47.7142857142857,4
"728","Application Submitted",0.2,18445,NA,NA,NA,2025-02-26,2026-01-15,2030-05-29,2032-11-27,2025-02-26,"Wind Onshore","Completed","Planning",FALSE,27907200,46.1428571428571,FALSE,1595,227.857142857143,TRUE,78883200,130.428571428571,4
"729","Awaiting Construction",9.2,4149,353980800,NA,NA,2007-10-02,2018-12-20,2021-04-21,2020-11-30,2007-10-02,"Wind Onshore","Completed","Connection",TRUE,353980800,585.285714285714,TRUE,853,121.857142857143,TRUE,-12268800,-20.2857142857143,5
"730","Awaiting Construction",24,4301,143510400,NA,NA,2013-11-27,2018-06-15,2020-03-16,2020-05-16,2013-11-27,"Wind Onshore","Completed","Connection",TRUE,143510400,237.285714285714,FALSE,640,91.4285714285714,TRUE,5270400,8.71428571428572,5
"731","Awaiting Construction",13.8,4564,224121600,NA,NA,2010-12-09,2018-01-15,2023-03-25,2024-03-24,2010-12-09,"Wind Onshore","Completed","Connection",TRUE,224121600,370.571428571429,TRUE,1895,270.714285714286,TRUE,31536000,52.1428571428571,5
"732","Awaiting Construction",12.6,4565,220147200,NA,NA,2012-08-23,2019-08-15,2024-01-24,2025-03-26,2012-08-23,"Wind Onshore","Completed","Connection",TRUE,220147200,364,FALSE,1623,231.857142857143,TRUE,36892800,61,5
"733","Awaiting Construction",25,6024,72057600,NA,NA,2016-02-10,2018-05-24,2019-06-29,2019-08-22,2016-02-10,"Solar Photovoltaics","Completed","Connection",TRUE,72057600,119.142857142857,TRUE,401,57.2857142857143,TRUE,4665600,7.71428571428571,5
"734","Awaiting Construction",20.7,6096,81043200,NA,NA,2015-10-13,2018-05-08,2024-10-02,2025-12-11,2015-10-13,"Wind Onshore","Completed","Connection",TRUE,81043200,134,TRUE,2339,334.142857142857,TRUE,37584000,62.1428571428571,5
"735","Awaiting Construction",36.3,6143,152236800,NA,NA,2016-05-19,2021-03-16,2025-06-05,2025-09-14,2016-05-19,"Wind Onshore","Completed","Connection",TRUE,152236800,251.714285714286,TRUE,1542,220.285714285714,TRUE,8726400,14.4285714285714,5
"736","Awaiting Construction",2.3,6154,68774400,NA,NA,2016-06-15,2018-08-20,2024-07-18,2025-01-17,2016-06-15,"Wind Onshore","Completed","Connection",TRUE,68774400,113.714285714286,TRUE,2159,308.428571428571,TRUE,15811200,26.1428571428571,5
"737","Awaiting Construction",29.7,6562,89164800,NA,NA,2018-02-19,2020-12-17,2024-11-14,2025-05-14,2018-02-19,"Wind Onshore","Completed","Connection",TRUE,89164800,147.428571428571,TRUE,1428,204,TRUE,15638400,25.8571428571429,5
"738","Awaiting Construction",4.8,6646,26092800,NA,NA,2018-06-19,2019-04-17,2023-07-23,2024-12-17,2018-06-19,"Wind Onshore","Completed","Connection",TRUE,26092800,43.1428571428571,TRUE,1558,222.571428571429,TRUE,44323200,73.2857142857143,5
"739","Awaiting Construction",0.3,6774,16416000,NA,NA,2018-12-10,2019-06-18,2020-02-13,2020-12-13,2018-12-10,"Wind Onshore","Completed","Connection",TRUE,16416000,27.1428571428571,TRUE,240,34.2857142857143,TRUE,26265600,43.4285714285714,5
"740","Awaiting Construction",23.1,6790,27043200,NA,NA,2018-10-04,2019-08-13,2021-09-24,2022-10-08,2018-10-04,"Wind Onshore","Completed","Connection",TRUE,27043200,44.7142857142857,FALSE,773,110.428571428571,TRUE,32745600,54.1428571428571,5
"741","Awaiting Construction",0.3,6801,51926400,NA,NA,2017-08-04,2019-03-28,2021-02-12,2021-04-15,2017-08-04,"Wind Onshore","Completed","Connection",TRUE,51926400,85.8571428571429,TRUE,687,98.1428571428571,TRUE,5356800,8.85714285714286,5
"742","Awaiting Construction",0.2,6812,12614400,NA,NA,2018-12-07,2019-05-02,2026-07-30,2026-09-30,2018-12-07,"Wind Onshore","Completed","Connection",TRUE,12614400,20.8571428571429,TRUE,2646,378,TRUE,5356800,8.85714285714286,5
"743","Awaiting Construction",1.5,7213,35510400,NA,NA,2018-11-21,2020-01-06,2025-03-15,2025-09-30,2018-11-21,"Wind Onshore","Completed","Connection",TRUE,35510400,58.7142857142857,TRUE,1895,270.714285714286,TRUE,17193600,28.4285714285714,5
"744","Awaiting Construction",0.2,7271,18748800,NA,NA,2019-02-07,2019-09-12,2024-03-28,2025-04-11,2019-02-07,"Wind Onshore","Completed","Connection",TRUE,18748800,31,TRUE,1659,237,TRUE,32745600,54.1428571428571,5
"745","Awaiting Construction",0.3,7289,36288000,NA,NA,2019-01-25,2020-03-20,2022-04-11,2023-11-19,2019-01-25,"Wind Onshore","Completed","Connection",TRUE,36288000,60,TRUE,752,107.428571428571,TRUE,50716800,83.8571428571429,5
"746","Awaiting Construction",0.5,7329,53827200,NA,NA,2018-12-18,2020-09-01,2029-09-11,2030-08-20,2018-12-18,"Wind Onshore","Completed","Connection",TRUE,53827200,89,FALSE,3297,471,TRUE,29635200,49,5
"747","Awaiting Construction",0.3,7346,141264000,NA,NA,2019-05-30,2023-11-20,2025-12-11,2026-08-30,2019-05-30,"Wind Onshore","Completed","Connection",TRUE,141264000,233.571428571429,TRUE,752,107.428571428571,TRUE,22636800,37.4285714285714,5
"748","Awaiting Construction",0.5,7354,28684800,NA,NA,2019-05-24,2020-04-20,2021-08-13,2023-07-01,2019-05-24,"Wind Onshore","Completed","Connection",TRUE,28684800,47.4285714285714,TRUE,480,68.5714285714286,TRUE,59356800,98.1428571428572,5
"749","Awaiting Construction",0.7,7367,81734400,NA,NA,2019-05-20,2021-12-21,2024-03-18,2024-10-03,2019-05-20,"Wind Onshore","Completed","Connection",TRUE,81734400,135.142857142857,FALSE,818,116.857142857143,TRUE,17193600,28.4285714285714,5
"750","Awaiting Construction",0.3,7387,43200000,NA,NA,2019-05-13,2020-09-24,2024-08-22,2025-09-05,2019-05-13,"Wind Onshore","Completed","Connection",TRUE,43200000,71.4285714285714,TRUE,1428,204,TRUE,32745600,54.1428571428571,5
"751","Awaiting Construction",0.2,7392,62467200,NA,NA,2019-05-01,2021-04-23,2025-03-21,2025-09-18,2019-05-01,"Wind Onshore","Completed","Connection",TRUE,62467200,103.285714285714,TRUE,1428,204,TRUE,15638400,25.8571428571429,5
"752","Awaiting Construction",46.8,7406,17625600,NA,NA,2018-09-25,2019-04-17,2025-03-06,2025-05-07,2018-09-25,"Wind Onshore","Completed","Connection",TRUE,17625600,29.1428571428571,TRUE,2150,307.142857142857,TRUE,5356800,8.85714285714286,5
"753","Awaiting Construction",0.3,7407,4233600,NA,NA,2019-03-12,2019-04-30,2022-06-14,2024-04-03,2019-03-12,"Wind Onshore","Completed","Connection",TRUE,4233600,7,TRUE,1141,163,TRUE,56937600,94.1428571428572,5
"754","Awaiting Construction",0.3,7436,50112000,NA,NA,2019-03-07,2020-10-07,2026-12-06,2028-05-02,2019-03-07,"Wind Onshore","Completed","Connection",TRUE,50112000,82.8571428571429,TRUE,2251,321.571428571429,TRUE,44323200,73.2857142857143,5
"755","Awaiting Construction",0.3,7445,9072000,NA,NA,2019-03-11,2019-06-24,2020-04-22,2022-03-10,2019-03-11,"Wind Onshore","Completed","Connection",TRUE,9072000,15,TRUE,303,43.2857142857143,TRUE,59356800,98.1428571428572,5
"756","Awaiting Construction",28,7489,99273600,NA,NA,2019-08-13,2022-10-05,2028-09-02,2030-05-03,2019-08-13,"Wind Onshore","Completed","Connection",TRUE,99273600,164.142857142857,TRUE,2159,308.428571428571,TRUE,52531200,86.8571428571429,5
"757","Awaiting Construction",0.3,7494,66528000,NA,NA,2019-08-21,2021-09-29,2023-10-05,2025-06-24,2019-08-21,"Wind Onshore","Completed","Connection",TRUE,66528000,110,FALSE,736,105.142857142857,TRUE,54259200,89.7142857142857,5
"758","Awaiting Construction",0.3,7504,49593600,NA,NA,2019-08-15,2021-03-11,2022-12-01,2024-12-25,2019-08-15,"Wind Onshore","Completed","Connection",TRUE,49593600,82,TRUE,630,90,TRUE,65232000,107.857142857143,5
"759","Awaiting Construction",20,7543,83548800,NA,NA,2019-07-09,2022-03-02,2028-06-26,2029-06-04,2019-07-09,"Wind Onshore","Completed","Connection",TRUE,83548800,138.142857142857,TRUE,2308,329.714285714286,TRUE,29635200,49,5
"760","Awaiting Construction",0.3,7545,50284800,NA,NA,2019-07-02,2021-02-03,2030-01-28,2030-07-30,2019-07-02,"Wind Onshore","Completed","Connection",TRUE,50284800,83.1428571428572,TRUE,3281,468.714285714286,TRUE,15811200,26.1428571428571,5
"761","Awaiting Construction",0.2,7560,9590400,NA,NA,2019-06-14,2019-10-03,2022-01-05,2024-07-06,2019-06-14,"Wind Onshore","Completed","Connection",TRUE,9590400,15.8571428571429,TRUE,825,117.857142857143,TRUE,78883200,130.428571428571,5
"762","Awaiting Construction",0.2,7563,146966400,NA,NA,2019-06-07,2024-02-02,2026-08-22,2027-09-15,2019-06-07,"Wind Onshore","Completed","Connection",TRUE,146966400,243,TRUE,932,133.142857142857,TRUE,33609600,55.5714285714286,5
"763","Awaiting Construction",0.3,7603,30153600,NA,NA,2019-11-27,2020-11-10,2022-11-16,2024-05-11,2019-11-27,"Wind Onshore","Completed","Connection",TRUE,30153600,49.8571428571429,FALSE,736,105.142857142857,TRUE,46828800,77.4285714285714,5
"764","Awaiting Construction",0.3,7612,26956800,NA,NA,2019-11-25,2020-10-02,2021-05-29,2023-06-23,2019-11-25,"Wind Onshore","Completed","Connection",TRUE,26956800,44.5714285714286,TRUE,239,34.1428571428571,TRUE,65232000,107.857142857143,5
"765","Awaiting Construction",0.3,7615,36806400,NA,NA,2019-11-20,2021-01-19,2023-04-17,2024-03-30,2019-11-20,"Wind Onshore","Completed","Connection",TRUE,36806400,60.8571428571429,TRUE,818,116.857142857143,TRUE,30067200,49.7142857142857,5
"766","Awaiting Construction",0.3,7627,30326400,NA,NA,2019-11-12,2020-10-28,2023-02-28,2024-04-05,2019-11-12,"Wind Onshore","Completed","Connection",TRUE,30326400,50.1428571428571,TRUE,853,121.857142857143,TRUE,34732800,57.4285714285714,5
"767","Awaiting Construction",0.3,7633,29721600,NA,NA,2019-11-06,2020-10-15,2024-08-21,2026-01-16,2019-11-06,"Wind Onshore","Completed","Connection",TRUE,29721600,49.1428571428571,FALSE,1406,200.857142857143,TRUE,44323200,73.2857142857143,5
"768","Awaiting Construction",0.25,7635,46828800,NA,NA,2019-10-29,2021-04-23,2024-03-27,2025-04-10,2019-10-29,"Wind Onshore","Completed","Connection",TRUE,46828800,77.4285714285714,TRUE,1069,152.714285714286,TRUE,32745600,54.1428571428571,5
"769","Awaiting Construction",0.5,7639,29894400,NA,NA,2019-11-01,2020-10-12,2029-10-22,2029-12-22,2019-11-01,"Wind Onshore","Completed","Connection",TRUE,29894400,49.4285714285714,TRUE,3297,471,TRUE,5270400,8.71428571428572,5
"770","Awaiting Construction",10,7640,27302400,NA,NA,2019-10-14,2020-08-25,2022-11-21,2022-11-21,2019-10-14,"Wind Onshore","Completed","Connection",TRUE,27302400,45.1428571428571,FALSE,818,116.857142857143,TRUE,0,0,5
"771","Awaiting Construction",0.2,7643,33782400,NA,NA,2019-10-18,2020-11-12,2026-09-13,2027-10-08,2019-10-18,"Wind Onshore","Completed","Connection",TRUE,33782400,55.8571428571429,TRUE,2131,304.428571428571,TRUE,33696000,55.7142857142857,5
"772","Awaiting Construction",0.3,7644,16416000,NA,NA,2019-10-23,2020-04-30,2024-03-06,2025-02-17,2019-10-23,"Wind Onshore","Completed","Connection",TRUE,16416000,27.1428571428571,FALSE,1406,200.857142857143,TRUE,30067200,49.7142857142857,5
"773","Awaiting Construction",0.3,7645,16416000,NA,NA,2019-10-23,2020-04-30,2022-07-27,2023-04-27,2019-10-23,"Wind Onshore","Completed","Connection",TRUE,16416000,27.1428571428571,FALSE,818,116.857142857143,TRUE,23673600,39.1428571428571,5
"774","Awaiting Construction",0.3,7647,11491200,NA,NA,2019-10-15,2020-02-25,2024-10-12,2026-01-01,2019-10-15,"Wind Onshore","Completed","Connection",TRUE,11491200,19,TRUE,1691,241.571428571429,TRUE,38534400,63.7142857142857,5
"775","Awaiting Construction",1,7650,22896000,NA,NA,2019-10-17,2020-07-08,2020-08-17,2021-06-18,2019-10-17,"Wind Onshore","Completed","Connection",TRUE,22896000,37.8571428571429,TRUE,40,5.71428571428571,TRUE,26352000,43.5714285714286,5
"776","Awaiting Construction",0.5,7651,42681600,NA,NA,2019-10-14,2021-02-19,2022-03-29,2022-07-08,2019-10-14,"Wind Onshore","Completed","Connection",TRUE,42681600,70.5714285714286,FALSE,403,57.5714285714286,TRUE,8726400,14.4285714285714,5
"777","Awaiting Construction",0.3,7664,14083200,NA,NA,2019-09-25,2020-03-06,2024-10-22,2025-11-16,2019-09-25,"Wind Onshore","Completed","Connection",TRUE,14083200,23.2857142857143,TRUE,1691,241.571428571429,TRUE,33696000,55.7142857142857,5
"778","Awaiting Construction",0.3,7680,23932800,NA,NA,2019-09-12,2020-06-15,2024-09-20,2025-08-29,2019-09-12,"Wind Onshore","Completed","Connection",TRUE,23932800,39.5714285714286,TRUE,1558,222.571428571429,TRUE,29635200,49,5
"779","Awaiting Construction",0.3,7719,40953600,NA,NA,2020-03-13,2021-06-30,2022-08-18,2023-04-02,2020-03-13,"Wind Onshore","Completed","Connection",TRUE,40953600,67.7142857142857,FALSE,414,59.1428571428571,TRUE,19612800,32.4285714285714,5
"780","Awaiting Construction",0.3,7768,27907200,NA,NA,2019-12-11,2020-10-29,2023-09-03,2024-08-10,2019-12-11,"Wind Onshore","Completed","Connection",TRUE,27907200,46.1428571428571,TRUE,1039,148.428571428571,TRUE,29548800,48.8571428571429,5
"781","Awaiting Construction",0.3,7777,29030400,NA,NA,2020-02-14,2021-01-15,2027-04-29,2027-08-08,2020-02-14,"Wind Onshore","Completed","Connection",TRUE,29030400,48,FALSE,2295,327.857142857143,TRUE,8726400,14.4285714285714,5
"782","Awaiting Construction",0.3,7779,32054400,NA,NA,2020-02-14,2021-02-19,2023-09-17,2026-03-18,2020-02-14,"Wind Onshore","Completed","Connection",TRUE,32054400,53,FALSE,940,134.285714285714,TRUE,78883200,130.428571428571,5
"783","Awaiting Construction",0.3,7805,23587200,NA,NA,2020-01-24,2020-10-23,2022-07-25,2023-11-13,2020-01-24,"Wind Onshore","Completed","Connection",TRUE,23587200,39,TRUE,640,91.4285714285714,TRUE,41126400,68,5
"784","Awaiting Construction",0.2,7809,38188800,NA,NA,2020-01-20,2021-04-06,2022-05-25,2022-05-25,2020-01-20,"Wind Onshore","Completed","Connection",TRUE,38188800,63.1428571428571,TRUE,414,59.1428571428571,TRUE,0,0,5
